,CountryCode,CountryName,Quarters,Year,value,YQ,date
1140,SVN,Slovenia,Q4,2019,369,2019-Q4,01/10/2019
1141,SVN,Slovenia,Q4,2020,-98,2020-Q4,01/10/2020
1142,SVN,Slovenia,Q4,2021,-221,2021-Q4,01/10/2021
1143,ESP,Spain,Q1,2022,"12,635",2022-Q1,01/01/2022
1144,ESP,Spain,Q1,2013,"11,491",2013-Q1,01/01/2013
1145,ESP,Spain,Q1,2014,"7,162",2014-Q1,01/01/2014
1146,ESP,Spain,Q1,2015,"2,872",2015-Q1,01/01/2015
1147,ESP,Spain,Q1,2016,"9,477",2016-Q1,01/01/2016
1148,ESP,Spain,Q1,2017,"14,219",2017-Q1,01/01/2017
1149,ESP,Spain,Q1,2018,"11,081",2018-Q1,01/01/2018
1150,ESP,Spain,Q1,2019,"10,135",2019-Q1,01/01/2019
1151,ESP,Spain,Q1,2020,"7,965",2020-Q1,01/01/2020
1152,ESP,Spain,Q1,2021,"7,636",2021-Q1,01/01/2021
1153,ESP,Spain,Q2,2022,"8,650",2022-Q2,01/04/2022
1154,ESP,Spain,Q2,2013,"2,674",2013-Q2,01/04/2013
1155,ESP,Spain,Q2,2014,"9,090",2014-Q2,01/04/2014
1156,ESP,Spain,Q2,2015,"4,295",2015-Q2,01/04/2015
1157,ESP,Spain,Q2,2016,"7,272",2016-Q2,01/04/2016
1158,ESP,Spain,Q2,2017,"-2,740",2017-Q2,01/04/2017
1159,ESP,Spain,Q2,2018,"30,089",2018-Q2,01/04/2018
1160,ESP,Spain,Q2,2019,-864,2019-Q2,01/04/2019
1161,ESP,Spain,Q2,2020,"9,609",2020-Q2,01/04/2020
1162,ESP,Spain,Q2,2021,"6,842",2021-Q2,01/04/2021
1163,ESP,Spain,Q3,2013,"1,142",2013-Q3,01/07/2013
1164,ESP,Spain,Q3,2014,"11,794",2014-Q3,01/07/2014
1165,ESP,Spain,Q3,2015,"10,050",2015-Q3,01/07/2015
1166,ESP,Spain,Q3,2016,"10,754",2016-Q3,01/07/2016
1167,ESP,Spain,Q3,2017,"1,951",2017-Q3,01/07/2017
1168,ESP,Spain,Q3,2018,"21,419",2018-Q3,01/07/2018
1169,ESP,Spain,Q3,2019,"6,418",2019-Q3,01/07/2019
1170,ESP,Spain,Q3,2020,622,2020-Q3,01/07/2020
1171,ESP,Spain,Q3,2021,46,2021-Q3,01/07/2021
1172,ESP,Spain,Q4,2013,"13,037",2013-Q4,01/10/2013
1173,ESP,Spain,Q4,2014,"-5,474",2014-Q4,01/10/2014
1174,ESP,Spain,Q4,2015,"-8,660",2015-Q4,01/10/2015
1175,ESP,Spain,Q4,2016,"4,036",2016-Q4,01/10/2016
1176,ESP,Spain,Q4,2017,"28,447",2017-Q4,01/10/2017
1177,ESP,Spain,Q4,2018,"-5,161",2018-Q4,01/10/2018
1178,ESP,Spain,Q4,2019,"2,837",2019-Q4,01/10/2019
1179,ESP,Spain,Q4,2020,"-4,417",2020-Q4,01/10/2020
1180,ESP,Spain,Q4,2021,"4,423",2021-Q4,01/10/2021
1181,SWE,Sweden,Q1,2022,"5,013",2022-Q1,01/01/2022
1182,SWE,Sweden,Q1,2013,-45,2013-Q1,01/01/2013
1183,SWE,Sweden,Q1,2014,"8,393",2014-Q1,01/01/2014
1184,SWE,Sweden,Q1,2015,"2,776",2015-Q1,01/01/2015
1185,SWE,Sweden,Q1,2016,"4,611",2016-Q1,01/01/2016
1186,SWE,Sweden,Q1,2017,"6,538",2017-Q1,01/01/2017
1187,SWE,Sweden,Q1,2018,"-2,193",2018-Q1,01/01/2018
1188,SWE,Sweden,Q1,2019,"6,275",2019-Q1,01/01/2019
1189,SWE,Sweden,Q1,2020,"21,299",2020-Q1,01/01/2020
1190,SWE,Sweden,Q1,2021,"7,636",2021-Q1,01/01/2021
1191,SWE,Sweden,Q2,2022,"17,594",2022-Q2,01/04/2022
1192,SWE,Sweden,Q2,2013,-251,2013-Q2,01/04/2013
1193,SWE,Sweden,Q2,2014,"2,674",2014-Q2,01/04/2014
1194,SWE,Sweden,Q2,2015,"-1,121",2015-Q2,01/04/2015
1195,SWE,Sweden,Q2,2016,819,2016-Q2,01/04/2016
1196,SWE,Sweden,Q2,2017,"2,748",2017-Q2,01/04/2017
1197,SWE,Sweden,Q2,2018,250,2018-Q2,01/04/2018
1198,SWE,Sweden,Q2,2019,"1,933",2019-Q2,01/04/2019
1199,SWE,Sweden,Q2,2020,"-1,135",2020-Q2,01/04/2020
1200,SWE,Sweden,Q2,2021,"8,400",2021-Q2,01/04/2021
1201,SWE,Sweden,Q3,2013,"8,696",2013-Q3,01/07/2013
1202,SWE,Sweden,Q3,2014,"3,135",2014-Q3,01/07/2014
1203,SWE,Sweden,Q3,2015,"6,422",2015-Q3,01/07/2015
1204,SWE,Sweden,Q3,2016,"13,135",2016-Q3,01/07/2016
1205,SWE,Sweden,Q3,2017,"1,799",2017-Q3,01/07/2017
1206,SWE,Sweden,Q3,2018,"7,045",2018-Q3,01/07/2018
1207,SWE,Sweden,Q3,2019,140,2019-Q3,01/07/2019
1208,SWE,Sweden,Q3,2020,"4,048",2020-Q3,01/07/2020
1209,SWE,Sweden,Q3,2021,"1,525",2021-Q3,01/07/2021
1210,SWE,Sweden,Q4,2013,"-4,274",2013-Q4,01/10/2013
1211,SWE,Sweden,Q4,2014,"-10,171",2014-Q4,01/10/2014
1212,SWE,Sweden,Q4,2015,372,2015-Q4,01/10/2015
1213,SWE,Sweden,Q4,2016,588,2016-Q4,01/10/2016
1214,SWE,Sweden,Q4,2017,"1,426",2017-Q4,01/10/2017
1215,SWE,Sweden,Q4,2018,"-1,296",2018-Q4,01/10/2018
1216,SWE,Sweden,Q4,2019,763,2019-Q4,01/10/2019
1217,SWE,Sweden,Q4,2020,"-5,085",2020-Q4,01/10/2020
1218,SWE,Sweden,Q4,2021,"8,233",2021-Q4,01/10/2021
1219,CHE,Switzerland*,Q1,2022,"2,326",2022-Q1,01/01/2022
1220,CHE,Switzerland*,Q1,2016,"23,457",2016-Q1,01/01/2016
1221,CHE,Switzerland*,Q1,2017,"11,863",2017-Q1,01/01/2017
1222,CHE,Switzerland*,Q1,2018,"-58,700",2018-Q1,01/01/2018
1223,CHE,Switzerland*,Q1,2019,"-13,706",2019-Q1,01/01/2019
1224,CHE,Switzerland*,Q1,2020,"-32,214",2020-Q1,01/01/2020
1225,CHE,Switzerland*,Q1,2021,"14,630",2021-Q1,01/01/2021
1226,CHE,Switzerland*,Q2,2022,"7,194",2022-Q2,01/04/2022
1227,CHE,Switzerland*,Q2,2016,"6,676",2016-Q2,01/04/2016
1228,CHE,Switzerland*,Q2,2017,"94,015",2017-Q2,01/04/2017
1229,CHE,Switzerland*,Q2,2018,"-8,804",2018-Q2,01/04/2018
1230,CHE,Switzerland*,Q2,2019,"-8,376",2019-Q2,01/04/2019
1231,CHE,Switzerland*,Q2,2020,"-2,465",2020-Q2,01/04/2020
1232,CHE,Switzerland*,Q2,2021,"4,782",2021-Q2,01/04/2021
1233,CHE,Switzerland*,Q3,2016,"21,650",2016-Q3,01/07/2016
1234,CHE,Switzerland*,Q3,2017,"-7,322",2017-Q3,01/07/2017
1235,CHE,Switzerland*,Q3,2018,"-37,188",2018-Q3,01/07/2018
1236,CHE,Switzerland*,Q3,2019,"23,742",2019-Q3,01/07/2019
1237,CHE,Switzerland*,Q3,2020,"-19,430",2020-Q3,01/07/2020
1238,CHE,Switzerland*,Q3,2021,"-6,096",2021-Q3,01/07/2021
1239,CHE,Switzerland*,Q4,2016,"33,202",2016-Q4,01/10/2016
1240,CHE,Switzerland*,Q4,2017,"20,579",2017-Q4,01/10/2017
1241,CHE,Switzerland*,Q4,2018,"8,980",2018-Q4,01/10/2018
1242,CHE,Switzerland*,Q4,2019,"-92,867",2019-Q4,01/10/2019
1243,CHE,Switzerland*,Q4,2020,"11,922",2020-Q4,01/10/2020
1244,CHE,Switzerland*,Q4,2021,"-1,217",2021-Q4,01/10/2021
1245,TUR,Türkiye ,Q1,2022,"1,915",2022-Q1,01/01/2022
1246,TUR,Türkiye ,Q1,2013,"3,061",2013-Q1,01/01/2013
1247,TUR,Türkiye ,Q1,2014,"4,446",2014-Q1,01/01/2014
1248,TUR,Türkiye ,Q1,2015,"4,401",2015-Q1,01/01/2015
1249,TUR,Türkiye ,Q1,2016,"2,874",2016-Q1,01/01/2016
1250,TUR,Türkiye ,Q1,2017,"2,802",2017-Q1,01/01/2017
1251,TUR,Türkiye ,Q1,2018,"2,228",2018-Q1,01/01/2018
1252,TUR,Türkiye ,Q1,2019,"2,930",2019-Q1,01/01/2019
1253,TUR,Türkiye ,Q1,2020,"2,487",2020-Q1,01/01/2020
1254,TUR,Türkiye ,Q1,2021,"2,169",2021-Q1,01/01/2021
1255,TUR,Türkiye ,Q2,2022,"3,504",2022-Q2,01/04/2022
1256,TUR,Türkiye ,Q2,2013,"2,462",2013-Q2,01/04/2013
1257,TUR,Türkiye ,Q2,2014,"2,852",2014-Q2,01/04/2014
1258,TUR,Türkiye ,Q2,2015,"3,170",2015-Q2,01/04/2015
1259,TUR,Türkiye ,Q2,2016,"2,849",2016-Q2,01/04/2016
1260,TUR,Türkiye ,Q2,2017,"2,045",2017-Q2,01/04/2017
1261,TUR,Türkiye ,Q2,2018,"2,872",2018-Q2,01/04/2018
1262,TUR,Türkiye ,Q2,2019,"2,170",2019-Q2,01/04/2019
1263,TUR,Türkiye ,Q2,2020,642,2020-Q2,01/04/2020
1264,TUR,Türkiye ,Q2,2021,"2,186",2021-Q2,01/04/2021
1265,TUR,Türkiye ,Q3,2013,"3,768",2013-Q3,01/07/2013
1266,TUR,Türkiye ,Q3,2014,"2,642",2014-Q3,01/07/2014
1267,TUR,Türkiye ,Q3,2015,"6,445",2015-Q3,01/07/2015
1268,TUR,Türkiye ,Q3,2016,"3,905",2016-Q3,01/07/2016
1269,TUR,Türkiye ,Q3,2017,"2,838",2017-Q3,01/07/2017
1270,TUR,Türkiye ,Q3,2018,"3,122",2018-Q3,01/07/2018
1271,TUR,Türkiye ,Q3,2019,"1,968",2019-Q3,01/07/2019
1272,TUR,Türkiye ,Q3,2020,"2,061",2020-Q3,01/07/2020
1273,TUR,Türkiye ,Q3,2021,"4,426",2021-Q3,01/07/2021
1274,TUR,Türkiye ,Q4,2013,"4,275",2013-Q4,01/10/2013
1275,TUR,Türkiye ,Q4,2014,"3,034",2014-Q4,01/10/2014
1276,TUR,Türkiye ,Q4,2015,"4,961",2015-Q4,01/10/2015
1277,TUR,Türkiye ,Q4,2016,"4,025",2016-Q4,01/10/2016
1278,TUR,Türkiye ,Q4,2017,"3,274",2017-Q4,01/10/2017
1279,TUR,Türkiye ,Q4,2018,"4,313",2018-Q4,01/10/2018
1280,TUR,Türkiye ,Q4,2019,"2,594",2019-Q4,01/10/2019
1281,TUR,Türkiye ,Q4,2020,"2,544",2020-Q4,01/10/2020
1282,TUR,Türkiye ,Q4,2021,"3,585",2021-Q4,01/10/2021
1283,GBR,United Kingdom,Q1,2022,"11,900",2022-Q1,01/01/2022
1284,GBR,United Kingdom,Q1,2013,"19,401",2013-Q1,01/01/2013
1285,GBR,United Kingdom,Q1,2014,"98,851",2014-Q1,01/01/2014
1286,GBR,United Kingdom,Q1,2015,"34,732",2015-Q1,01/01/2015
1287,GBR,United Kingdom,Q1,2016,"72,115",2016-Q1,01/01/2016
1288,GBR,United Kingdom,Q1,2017,"30,749",2017-Q1,01/01/2017
1289,GBR,United Kingdom,Q1,2018,"32,104",2018-Q1,01/01/2018
1290,GBR,United Kingdom,Q1,2019,"-11,812",2019-Q1,01/01/2019
1291,GBR,United Kingdom,Q1,2020,"58,503",2020-Q1,01/01/2020
1292,GBR,United Kingdom,Q1,2021,"6,949",2021-Q1,01/01/2021
1293,GBR,United Kingdom,Q2,2022,"12,308",2022-Q2,01/04/2022
1294,GBR,United Kingdom,Q2,2013,"36,983",2013-Q2,01/04/2013
1295,GBR,United Kingdom,Q2,2014,"-40,914",2014-Q2,01/04/2014
1296,GBR,United Kingdom,Q2,2015,"-45,453",2015-Q2,01/04/2015
1297,GBR,United Kingdom,Q2,2016,"19,568",2016-Q2,01/04/2016
1298,GBR,United Kingdom,Q2,2017,"7,817",2017-Q2,01/04/2017
1299,GBR,United Kingdom,Q2,2018,"9,049",2018-Q2,01/04/2018
1300,GBR,United Kingdom,Q2,2019,"32,487",2019-Q2,01/04/2019
1301,GBR,United Kingdom,Q2,2020,"-17,758",2020-Q2,01/04/2020
1302,GBR,United Kingdom,Q2,2021,"22,480",2021-Q2,01/04/2021
1303,GBR,United Kingdom,Q3,2013,"21,594",2013-Q3,01/07/2013
1304,GBR,United Kingdom,Q3,2014,"-72,473",2014-Q3,01/07/2014
1305,GBR,United Kingdom,Q3,2015,"9,335",2015-Q3,01/07/2015
1306,GBR,United Kingdom,Q3,2016,"36,011",2016-Q3,01/07/2016
1307,GBR,United Kingdom,Q3,2017,"41,870",2017-Q3,01/07/2017
1308,GBR,United Kingdom,Q3,2018,"2,301",2018-Q3,01/07/2018
1309,GBR,United Kingdom,Q3,2019,"30,698",2019-Q3,01/07/2019
1310,GBR,United Kingdom,Q3,2020,"5,871",2020-Q3,01/07/2020
1311,GBR,United Kingdom,Q3,2021,"8,710",2021-Q3,01/07/2021
1312,GBR,United Kingdom,Q4,2013,"-26,306",2013-Q4,01/10/2013
1313,GBR,United Kingdom,Q4,2014,"39,239",2014-Q4,01/10/2014
1314,GBR,United Kingdom,Q4,2015,"40,574",2015-Q4,01/10/2015
1315,GBR,United Kingdom,Q4,2016,"130,876",2016-Q4,01/10/2016
1316,GBR,United Kingdom,Q4,2017,"15,964",2017-Q4,01/10/2017
1317,GBR,United Kingdom,Q4,2018,"44,364",2018-Q4,01/10/2018
1318,GBR,United Kingdom,Q4,2019,"2,534",2019-Q4,01/10/2019
1319,GBR,United Kingdom,Q4,2020,"11,643",2020-Q4,01/10/2020
1320,GBR,United Kingdom,Q4,2021,"-15,051",2021-Q4,01/10/2021
1321,USA,United States,Q1,2022,"74,266",2022-Q1,01/01/2022
1322,USA,United States,Q1,2013,"37,237",2013-Q1,01/01/2013
1323,USA,United States,Q1,2014,"-71,976",2014-Q1,01/01/2014
1324,USA,United States,Q1,2015,"240,161",2015-Q1,01/01/2015
1325,USA,United States,Q1,2016,"142,270",2016-Q1,01/01/2016
1326,USA,United States,Q1,2017,"98,848",2017-Q1,01/01/2017
1327,USA,United States,Q1,2018,"33,819",2018-Q1,01/01/2018
1328,USA,United States,Q1,2019,"67,787",2019-Q1,01/01/2019
1329,USA,United States,Q1,2020,"20,033",2020-Q1,01/01/2020
1330,USA,United States,Q1,2021,"77,569",2021-Q1,01/01/2021
1331,USA,United States,Q2,2022,"74,357",2022-Q2,01/04/2022
1332,USA,United States,Q2,2013,"67,117",2013-Q2,01/04/2013
1333,USA,United States,Q2,2014,"82,268",2014-Q2,01/04/2014
1334,USA,United States,Q2,2015,"97,086",2015-Q2,01/04/2015
1335,USA,United States,Q2,2016,"154,893",2016-Q2,01/04/2016
1336,USA,United States,Q2,2017,"82,287",2017-Q2,01/04/2017
1337,USA,United States,Q2,2018,"-5,428",2018-Q2,01/04/2018
1338,USA,United States,Q2,2019,"67,918",2019-Q2,01/04/2019
1339,USA,United States,Q2,2020,"16,524",2020-Q2,01/04/2020
1340,USA,United States,Q2,2021,"77,742",2021-Q2,01/04/2021
1341,USA,United States,Q3,2013,"62,251",2013-Q3,01/07/2013
1342,USA,United States,Q3,2014,"106,970",2014-Q3,01/07/2014
1343,USA,United States,Q3,2015,"64,312",2015-Q3,01/07/2015
1344,USA,United States,Q3,2016,"121,155",2016-Q3,01/07/2016
1345,USA,United States,Q3,2017,"74,236",2017-Q3,01/07/2017
1346,USA,United States,Q3,2018,"107,366",2018-Q3,01/07/2018
1347,USA,United States,Q3,2019,"53,827",2019-Q3,01/07/2019
1348,USA,United States,Q3,2020,"35,175",2020-Q3,01/07/2020
1349,USA,United States,Q3,2021,"125,998",2021-Q3,01/07/2021
1350,USA,United States,Q4,2013,"50,667",2013-Q4,01/10/2013
1351,USA,United States,Q4,2014,"94,723",2014-Q4,01/10/2014
1352,USA,United States,Q4,2015,"82,289",2015-Q4,01/10/2015
1353,USA,United States,Q4,2016,"61,698",2016-Q4,01/10/2016
1354,USA,United States,Q4,2017,"69,702",2017-Q4,01/10/2017
1355,USA,United States,Q4,2018,"80,658",2018-Q4,01/10/2018
1356,USA,United States,Q4,2019,"67,184",2019-Q4,01/10/2019
1357,USA,United States,Q4,2020,"37,387",2020-Q4,01/10/2020
1358,USA,United States,Q4,2021,"123,985",2021-Q4,01/10/2021
1359,WLD,"Total World1,3",Q1,2022,"554,802",2022-Q1,01/01/2022
1360,WLD,"Total World1,3",Q1,2013,"401,497",2013-Q1,01/01/2013
1361,WLD,"Total World1,3",Q1,2014,"366,111",2014-Q1,01/01/2014
1362,WLD,"Total World1,3",Q1,2015,"664,605",2015-Q1,01/01/2015
1363,WLD,"Total World1,3",Q1,2016,"564,776",2016-Q1,01/01/2016
1364,WLD,"Total World1,3",Q1,2017,"451,512",2017-Q1,01/01/2017
1365,WLD,"Total World1,3",Q1,2018,"344,577",2018-Q1,01/01/2018
1366,WLD,"Total World1,3",Q1,2019,"381,124",2019-Q1,01/01/2019
1367,WLD,"Total World1,3",Q1,2020,"281,430",2020-Q1,01/01/2020
1368,WLD,"Total World1,3",Q1,2021,"469,095",2021-Q1,01/01/2021
1369,WLD,"Total World1,3",Q2,2022,"359,805",2022-Q2,01/04/2022
1370,WLD,"Total World1,3",Q2,2013,"371,732",2013-Q2,01/04/2013
1371,WLD,"Total World1,3",Q2,2014,"366,478",2014-Q2,01/04/2014
1372,WLD,"Total World1,3",Q2,2015,"429,472",2015-Q2,01/04/2015
1373,WLD,"Total World1,3",Q2,2016,"380,398",2016-Q2,01/04/2016
1374,WLD,"Total World1,3",Q2,2017,"482,058",2017-Q2,01/04/2017
1375,WLD,"Total World1,3",Q2,2018,"240,968",2018-Q2,01/04/2018
1376,WLD,"Total World1,3",Q2,2019,"326,932",2019-Q2,01/04/2019
1377,WLD,"Total World1,3",Q2,2020,"262,958",2020-Q2,01/04/2020
1378,WLD,"Total World1,3",Q2,2021,"447,071",2021-Q2,01/04/2021
1379,WLD,"Total World1,3",Q3,2013,"392,655",2013-Q3,01/07/2013
1380,WLD,"Total World1,3",Q3,2014,"383,523",2014-Q3,01/07/2014
1381,WLD,"Total World1,3",Q3,2015,"471,621",2015-Q3,01/07/2015
1382,WLD,"Total World1,3",Q3,2016,"502,612",2016-Q3,01/07/2016
1383,WLD,"Total World1,3",Q3,2017,"420,718",2017-Q3,01/07/2017
1384,WLD,"Total World1,3",Q3,2018,"309,865",2018-Q3,01/07/2018
1385,WLD,"Total World1,3",Q3,2019,"419,454",2019-Q3,01/07/2019
1386,WLD,"Total World1,3",Q3,2020,"207,932",2020-Q3,01/07/2020
1387,WLD,"Total World1,3",Q3,2021,"454,224",2021-Q3,01/07/2021
1388,WLD,"Total World1,3",Q4,2013,"420,790",2013-Q4,01/10/2013
1389,WLD,"Total World1,3",Q4,2014,"478,137",2014-Q4,01/10/2014
1390,WLD,"Total World1,3",Q4,2015,"576,157",2015-Q4,01/10/2015
1391,WLD,"Total World1,3",Q4,2016,"603,268",2016-Q4,01/10/2016
1392,WLD,"Total World1,3",Q4,2017,"348,874",2017-Q4,01/10/2017
1393,WLD,"Total World1,3",Q4,2018,"563,714",2018-Q4,01/10/2018
1394,WLD,"Total World1,3",Q4,2019,"603,124",2019-Q4,01/10/2019
1395,WLD,"Total World1,3",Q4,2020,"345,848",2020-Q4,01/10/2020
1396,WLD,"Total World1,3",Q4,2021,"376,630",2021-Q4,01/10/2021
1397,EU,European Union (EU)1,Q1,2022,"111,038",2022-Q1,01/01/2022
1398,EU,European Union (EU)1,Q1,2013,"103,130",2013-Q1,01/01/2013
1399,EU,European Union (EU)1,Q1,2014,"184,507",2014-Q1,01/01/2014
1400,EU,European Union (EU)1,Q1,2015,"131,743",2015-Q1,01/01/2015
1401,EU,European Union (EU)1,Q1,2016,"203,330",2016-Q1,01/01/2016
1402,EU,European Union (EU)1,Q1,2017,"120,316",2017-Q1,01/01/2017
1403,EU,European Union (EU)1,Q1,2018,"83,993",2018-Q1,01/01/2018
1404,EU,European Union (EU)1,Q1,2019,"92,025",2019-Q1,01/01/2019
1405,EU,European Union (EU)1,Q1,2020,"30,344",2020-Q1,01/01/2020
1406,EU,European Union (EU)1,Q1,2021,"65,388",2021-Q1,01/01/2021
1407,EU,European Union (EU)1,Q2,2022,"26,782",2022-Q2,01/04/2022
1408,EU,European Union (EU)1,Q2,2013,"58,019",2013-Q2,01/04/2013
1409,EU,European Union (EU)1,Q2,2014,"56,053",2014-Q2,01/04/2014
1410,EU,European Union (EU)1,Q2,2015,"45,384",2015-Q2,01/04/2015
1411,EU,European Union (EU)1,Q2,2016,"15,073",2016-Q2,01/04/2016
1412,EU,European Union (EU)1,Q2,2017,"113,646",2017-Q2,01/04/2017
1413,EU,European Union (EU)1,Q2,2018,"13,460",2018-Q2,01/04/2018
1414,EU,European Union (EU)1,Q2,2019,"75,163",2019-Q2,01/04/2019
1415,EU,European Union (EU)1,Q2,2020,"104,605",2020-Q2,01/04/2020
1416,EU,European Union (EU)1,Q2,2021,"66,842",2021-Q2,01/04/2021
1417,EU,European Union (EU)1,Q3,2013,"93,471",2013-Q3,01/07/2013
1418,EU,European Union (EU)1,Q3,2014,"15,065",2014-Q3,01/07/2014
1419,EU,European Union (EU)1,Q3,2015,"198,156",2015-Q3,01/07/2015
1420,EU,European Union (EU)1,Q3,2016,"155,236",2016-Q3,01/07/2016
1421,EU,European Union (EU)1,Q3,2017,"142,667",2017-Q3,01/07/2017
1422,EU,European Union (EU)1,Q3,2018,"42,633",2018-Q3,01/07/2018
1423,EU,European Union (EU)1,Q3,2019,"126,513",2019-Q3,01/07/2019
1424,EU,European Union (EU)1,Q3,2020,"-25,318",2020-Q3,01/07/2020
1425,EU,European Union (EU)1,Q3,2021,"16,291",2021-Q3,01/07/2021
1426,EU,European Union (EU)1,Q4,2013,"83,151",2013-Q4,01/10/2013
1427,EU,European Union (EU)1,Q4,2014,"90,873",2014-Q4,01/10/2014
1428,EU,European Union (EU)1,Q4,2015,"250,364",2015-Q4,01/10/2015
1429,EU,European Union (EU)1,Q4,2016,"239,537",2016-Q4,01/10/2016
1430,EU,European Union (EU)1,Q4,2017,"3,458",2017-Q4,01/10/2017
1431,EU,European Union (EU)1,Q4,2018,"258,567",2018-Q4,01/10/2018
1432,EU,European Union (EU)1,Q4,2019,"354,669",2019-Q4,01/10/2019
1433,EU,European Union (EU)1,Q4,2020,"63,537",2020-Q4,01/10/2020
1434,EU,European Union (EU)1,Q4,2021,"-13,953",2021-Q4,01/10/2021
1435,EU27_2020,European Union  27 countries (from 01/02/2020),Q1,2022,"111,038",2022-Q1,01/01/2022
1436,EU27_2020,European Union  27 countries (from 01/02/2020),Q1,2013,"83,729",2013-Q1,01/01/2013
1437,EU27_2020,European Union  27 countries (from 01/02/2020),Q1,2014,"85,656",2014-Q1,01/01/2014
1438,EU27_2020,European Union  27 countries (from 01/02/2020),Q1,2015,"97,012",2015-Q1,01/01/2015
1439,EU27_2020,European Union  27 countries (from 01/02/2020),Q1,2016,"131,215",2016-Q1,01/01/2016
1440,EU27_2020,European Union  27 countries (from 01/02/2020),Q1,2017,"89,567",2017-Q1,01/01/2017
1441,EU27_2020,European Union  27 countries (from 01/02/2020),Q1,2018,"51,890",2018-Q1,01/01/2018
1442,EU27_2020,European Union  27 countries (from 01/02/2020),Q1,2019,"103,837",2019-Q1,01/01/2019
1443,EU27_2020,European Union  27 countries (from 01/02/2020),Q1,2020,"30,344",2020-Q1,01/01/2020
1444,EU27_2020,European Union  27 countries (from 01/02/2020),Q1,2021,"65,388",2021-Q1,01/01/2021
1445,EU27_2020,European Union  27 countries (from 01/02/2020),Q2,2022,"26,782",2022-Q2,01/04/2022
1446,EU27_2020,European Union  27 countries (from 01/02/2020),Q2,2013,"21,036",2013-Q2,01/04/2013
1447,EU27_2020,European Union  27 countries (from 01/02/2020),Q2,2014,"96,967",2014-Q2,01/04/2014
1448,EU27_2020,European Union  27 countries (from 01/02/2020),Q2,2015,"90,837",2015-Q2,01/04/2015
1449,EU27_2020,European Union  27 countries (from 01/02/2020),Q2,2016,"-4,495",2016-Q2,01/04/2016
1450,EU27_2020,European Union  27 countries (from 01/02/2020),Q2,2017,"105,828",2017-Q2,01/04/2017
1451,EU27_2020,European Union  27 countries (from 01/02/2020),Q2,2018,"4,411",2018-Q2,01/04/2018
1452,EU27_2020,European Union  27 countries (from 01/02/2020),Q2,2019,"42,676",2019-Q2,01/04/2019
1453,EU27_2020,European Union  27 countries (from 01/02/2020),Q2,2020,"104,605",2020-Q2,01/04/2020
1454,EU27_2020,European Union  27 countries (from 01/02/2020),Q2,2021,"66,842",2021-Q2,01/04/2021
1455,EU27_2020,European Union  27 countries (from 01/02/2020),Q3,2013,"71,876",2013-Q3,01/07/2013
1456,EU27_2020,European Union  27 countries (from 01/02/2020),Q3,2014,"87,537",2014-Q3,01/07/2014
1457,EU27_2020,European Union  27 countries (from 01/02/2020),Q3,2015,"188,820",2015-Q3,01/07/2015
1458,EU27_2020,European Union  27 countries (from 01/02/2020),Q3,2016,"119,225",2016-Q3,01/07/2016
1459,EU27_2020,European Union  27 countries (from 01/02/2020),Q3,2017,"100,797",2017-Q3,01/07/2017
1460,EU27_2020,European Union  27 countries (from 01/02/2020),Q3,2018,"40,332",2018-Q3,01/07/2018
1461,EU27_2020,European Union  27 countries (from 01/02/2020),Q3,2019,"95,815",2019-Q3,01/07/2019
1462,EU27_2020,European Union  27 countries (from 01/02/2020),Q3,2020,"-25,318",2020-Q3,01/07/2020
1463,EU27_2020,European Union  27 countries (from 01/02/2020),Q3,2021,"16,291",2021-Q3,01/07/2021
1464,EU27_2020,European Union  27 countries (from 01/02/2020),Q4,2013,"109,457",2013-Q4,01/10/2013
1465,EU27_2020,European Union  27 countries (from 01/02/2020),Q4,2014,"51,634",2014-Q4,01/10/2014
1466,EU27_2020,European Union  27 countries (from 01/02/2020),Q4,2015,"209,789",2015-Q4,01/10/2015
1467,EU27_2020,European Union  27 countries (from 01/02/2020),Q4,2016,"108,661",2016-Q4,01/10/2016
1468,EU27_2020,European Union  27 countries (from 01/02/2020),Q4,2017,"-12,507",2017-Q4,01/10/2017
1469,EU27_2020,European Union  27 countries (from 01/02/2020),Q4,2018,"214,203",2018-Q4,01/10/2018
1470,EU27_2020,European Union  27 countries (from 01/02/2020),Q4,2019,"352,135",2019-Q4,01/10/2019
1471,EU27_2020,European Union  27 countries (from 01/02/2020),Q4,2020,"63,537",2020-Q4,01/10/2020
1472,EU27_2020,European Union  27 countries (from 01/02/2020),Q4,2021,"-13,953",2021-Q4,01/10/2021
1473,G20,"G20 countries1,7",Q1,2022,"354,661",2022-Q1,01/01/2022
1474,G20,"G20 countries1,7",Q1,2013,"237,478",2013-Q1,01/01/2013
1475,G20,"G20 countries1,7",Q1,2014,"169,130",2014-Q1,01/01/2014
1476,G20,"G20 countries1,7",Q1,2015,"435,076",2015-Q1,01/01/2015
1477,G20,"G20 countries1,7",Q1,2016,"355,118",2016-Q1,01/01/2016
1478,G20,"G20 countries1,7",Q1,2017,"278,100",2017-Q1,01/01/2017
1479,G20,"G20 countries1,7",Q1,2018,"263,901",2018-Q1,01/01/2018
1480,G20,"G20 countries1,7",Q1,2019,"233,635",2019-Q1,01/01/2019
1481,G20,"G20 countries1,7",Q1,2020,"209,570",2020-Q1,01/01/2020
1482,G20,"G20 countries1,7",Q1,2021,"308,088",2021-Q1,01/01/2021
